Word,Category,WordClass,VerbTransitivity,OfficialWord,TranslationEng,SearchTermsEng,TranslationEpo,TranslationSpa,TransNote,TranslationDeu,Synonyms,Antonyms,Example,Tags,LexiliAsel,See Also,TranslationFra,TranslationRus,TranslationZho
jumbi,root,t,,TRUE,"ready, prepared, set",,preta; prete,"preparado, listo",,,,,,,"Putunhwa (准备 “zhǔnbèi”), Niponsa (準備 “junbi”), Hangusa (준비 “junbi”), Vyetnamsa (chuẩn bị)",,,,
jumbicu,derived,b.nenoj,,FALSE,"get ready, prepare",,pretiĝo; pretiĝi,"preparación; prepararse, alistarse",,,,,,,jumbi + -cu,,,,
jumbigi,derived,b.oj,,FALSE,"preparation; ready, prepare",,pretigo; pretigi,"preparación; preparar, alistar",,,,,,,jumbi + -gi,,,,
jumhuri,root,b,,TRUE,republic,,respubliko,república,,,,,,politi,"Arabisa (جمهورية “jumhuria”), Parsisa (جمهورية “jomhuri”), Swahilisa (jamhuri), Turkisa (cumhuriyet), Hindi (जम्हूरियत “jamhuriyat”)",,,,
jumle,root,b,,TRUE,sentence (_language_),,frazo,oración (_gramática_),,,,,,,"Arabisa (جملة “jumla”), Turkisa (cümle), Parsisa (جمله “jumle”), Hindi (जुमला “jumla”)",,,,
jumlemon,derived,b,,FALSE,phrase,,frazero,frase,,,,,,,jumle + -mon,,,,
jumun,root,b.oj,,TRUE,"spell, incantation; bewitch, cast a spell (on)",,"sorĉo; sorĉi, meti sorĉaĵo","hechizo, encanto, embrujo; hechizar, encantar, embrujar, escantar",,,,,,mito,"Hangusa (주문 “jumun”), Niponsa (呪文 “jumon”)",,,,
jumunya,derived,b,,FALSE,"sorcery, witchcraft, wizardry",,"sorĉarto, sorĉado",hechicería,,,,,,,jumun + -ya,,,,
jumunyen,derived,b,,FALSE,"sorcerer, witch, wizard",,sorĉisto,"hechicero, brujo, mago",,,,,,,jumun + -yen,,,,
jundwan,root,b.oj,,TRUE,"interruption, disruption; interrupt, disrupt",,interrompo; interrompi,interrupción; interrumpir,,,,,,,"Putunhwa (中断 “jungdwan”), Niponsa (中断 “cudan”), Hangusa (중단 “jungdan”)",,,,
jungla,root,b,,TRUE,jungle,,ĝangalo,"jungla, selva",,,,,,geografi,"Espanisa (jungla), Englisa (jungle), Fransesa (jungle), Rusisa (джунгли “djúnglyi”), Doycisa (Dschungel), Putunhwa (丛林 “tsunglin”), Hindi (जंगल “jangal”), Niponsa (ジャングル “janguru”), Turkisa (cengel), Hangusa (정글 “jongul”), Parsisa (جنگل “jangal”)",,,,
jungwi,root,b,,TRUE,lieutenant,,leŭtenanto,teniente,,,,,,insan,"Putunhwa (中尉 “jungwey”), Niponsa (中尉 “cuwi”), Vyetnamsa (trung uý), Hangusa (중위 “jungwi”)",,,,
juni,root,t,,TRUE,young,,"juna, june",joven,,,,lao,,,"Fransesa (jeune), Doycisa (jung), Englisa (young, juvenile), Espanisa (joven, juvenil), Hindi (जवान “javani”)",,,,
juni-,affix,lfik,,TRUE,"offspring, young",,-id-,cría de,,,,lao-,,,Am oko juni.,,,,
junibabur,derived,b,,FALSE,(tiger) cub,,tigrido,cachorro de tigre,,,,,,,juni- + babur,,,,
junibaru,derived,b,,FALSE,(bear) cub,,ursido,osezno,,,,,,,juni- + baru,,,,
junibwaw,derived,b,,FALSE,puppy,,hundido,"perrito, cachorro",,,,,,,juni- + bwaw,,,,
junidrevo,derived,b,,FALSE,sapling,,arbido,"retoño, árbol joven",,,,,,,juni- + drevo,,,,
junihirxa,derived,b,,FALSE,fawn,,cervido,"cervato, cervatillo",,,,,,,juni- + hirxa,,,,
junihuhu,derived,b,,FALSE,"owlet, owling",,strigido,polluelo de búho,,,,,,,juni- + huhu,,,,
junikargux,derived,b,,FALSE,bunny,,kuniklido,gazapo,,,,,,,juni- + kargux,,,,
junikrabe,derived,b,,FALSE,crablet,,krabido,cangrejo joven,,,,,,,juni- + krabe,,,,
junikroa,derived,b,,FALSE,"tadpole, pollywog",,ranido,renacuajo,,,,,,,juni- + kroa,,,,
junimeme,derived,b,,FALSE,lamb,,ŝafido,"cordero, caloyo, lechazo",,,,,,,juni- + meme,,,,
junimememaso,derived,b,,FALSE,lamb (_meat_),,ŝafidaĵo,cordero (_carne_),,,,,,,juni- + meme + maso,,,,
junimumu,derived,b,,FALSE,calf,,bovido,"ternero, becerro, novillo",,,,,,,juni- + mumu,,,,
junimyaw,derived,b,,FALSE,kitten,,katido,"gatito, cachorro",,,,,,,juni- + myaw,,,,
juninini,derived,b,,FALSE,"infant, toddler",,"infano, paŝetulo",niño pequeño,,,,,,,juni- + nini,,,,
junipiu,derived,b,,FALSE,hatchling,,birdido,polluelo,,,,,,,juni- + piu,,,,
junisinga,derived,b,,FALSE,(lion) cub,,leonido,leoncillo,,,,,,,juni- + singa,,,,
juniswini,derived,b,,FALSE,piglet,,porkido,"lechón, cerdito, puerquito",,,,,,,juni- + swini,,,,
juniuma,derived,b,,FALSE,foal,,ĉevalido,"potro, potrillo, potranca",,,,,,,juni- + uma,,,,
juniyen,derived,b,,FALSE,"young man, young woman, gal, guy, teen to early 20s",,"junulo, aĝa 13 al frua 20 jaroj",joven,,,,,,,juni + -yen,,,,
junluku,root,b.nenoj,,TRUE,gravity; gravitate,,gravito; graviti,gravedad; gravitar,,,,,,fisika,"Putunhwa (重力 “jungli”), Niponsa (重力 “juryoku”), Vyetnamsa (trọng lực), Hangusa (중력 “jungnyok”)",,,,
jurisdiksi,root,b,,TRUE,jurisdiction,,jurisdikcio ,jurisdicción,,,,,,,"Englisa (jurisdiction), Fransesa (juridiction), Doycisa (Jurisdiktion), Nederisa (jurisdictie), Rusisa (юрисдикция “yuryisdyíktsiya”), Espanisa (jurisdicción), Indonesisa (yurisdiksi), Pilipinasa (hurisdiksiyon)",,,,
jurisdiksili,derived,t,,FALSE,jurisdictional,,jurisdikcia; jurisdikcie,jurisdiccional,,,,,,,jurisdiksi + -li,,,,
juruha,root,b.oj,,TRUE,"wound, injury; wound, injure",,vundo; vundi,"herida, lesión; herir, lesionar",,,,,,medis,"Arabisa (جرح “jurh”, جَرَحَ “jaraha”), Parsisa (مجروح “majruh”), Swahilisa (jeraha, -jiruhi)",,,,
jusu,root,b,,TRUE,juice,,suko,"jugo, zumo",,,,,,gluxey,"Englisa (juice), Niponsa (ジュース “jusu”), Hangusa (주스 “jusu”), Indonesisa (jus)",,,,
juyuen,root,b.oj,,TRUE,"rescue, salvation; rescue, save",,savo; savi,"rescate, salvación; rescatar, salvar",,,,,,,"Putunhwa (救援 “jyuyuen”), Niponsa (救援 “kyuen”)",,,,
juzam,root,b,,TRUE,leprosy,,lepro,lepra,,,,,,medis,"Arabisa (جُذَام “judam”), Turkisa (cüzzam), Parsisa (جذام “jozam”)",,,,
jwan,root,b.oro,,TRUE,turn; turn,,"turno; turni, turniĝi","vuelta; dar vuelta, voltear, voltearse",,,,,,,"Putunhwa (转 “zhuǎn”), Hangusa (회전 “hoejeon”, 공전 “gongjeon”)",,,,
jyen,root,b.oj,,TRUE,frying; fry,,frito; friti,freír,,,,,,kokiarte,"Putunhwa (煎 “jiān”), Vyetnamsa (chiên)",,,,
kabaca,root,b,,TRUE,"squash, gourd, pumpkin, _Cucurbitaceae_",,kukurbo,"calabaza, _Cucurbita_",,,,,,"fruta, sabzi, yamxey","Espanisa (calabaza), Pilipinasa (kalabasa), Niponsa (南瓜 “kabocha”), Turkisa (kabak)",,,,
kabel ,root,b,,TRUE,cable,,kablo,cable,,,,,,,"Doycisa (Kabel), Englisa (cable), Espanisa (cable), Fransesa (câble), Rusisa (кабель “kábyely”), Indonesisa (kabel), Pilipinasa (kable), Hindi (केबल “kebal”), Telugusa (కేబుల్ “kebul”), Turkisa (kablo), Arabisa (كابل “kabil”), Parsisa (کابل “kabl”), Swahilisa (kebo), Vyetnamsa (cáp)",,,,
kabiji,root,b,,TRUE,cabbage,,brasiko,"col, repollo, _
Brassica oleracea_ var. _oleracea_",,,,,,"sabzi, yamxey","Englisa (cabbage), Swahilisa (kabichi), Telugusa (క్యాబేజీ “kyābējī”), Keralasa (കാബേജ് “kābēj”), Vyetnamsa (cải bắp)",,,,
kabila,root,b,,TRUE,tribe,,tribo,tribu,,,,,,,"Arabisa (قَبِيلَة “kabila”), Turkisa (kabile), Parsisa (قبیله “kabile”), Swahilisa (kabila)",,,,
kabju,root,b,,FALSE,partridge,,perdriko,"perdiz, _Alectoris_, _Ammoperdix_, arborófila, _Arborophila_, bambusícola, _Bambusicola_, perdicilla cabecirroja, _Haematortyx_, _Lerwa_, _Margaroperdix_, _Melanoperdix_, _Perdix_, _Rhizothera_, perdiz rulrul, codorniz rulrul, _Rollulus_, perdiz faisán, _Tetraophasis_, _Xenoperdix_",,,,,,"hewan, piu","Arabisa (قبج “qabj”), Telugusa (కౌజు “kawzu”), Hindi (कब्क “kabk”), Parsisa (کبک “kabk”)",,,,
kaburi,root,b,,TRUE,"grave, tomb",,tombo,"tumba, sepultura",,,,,,,"Hindi (क़ब्र “kabra”), Arabisa (قَبْر “kabr”), Indonesisa (kubur), Turkisa (kabir), Parsisa (قبر “kabr”), Swahilisa (kaburi)",,,,
kaburidom,derived,b,,FALSE,"cemetery, graveyard",,tombejo,"cementerio, panteón, camposanto",,,inturandom,,,,kaburi + -dom,,,,
kabutar,root,b,,TRUE,"dove, pigeon, _Columbidae_",,kolombo,"paloma, _Columbidae_",,,,,,"hewan, piu","Hindi (कबूतर “kabutar”), Telugusa (కపోతం “kapotam”), Parsisa (کبوتر “kabutar”)",,,,
Kabuverdi,proper word,su n,,TRUE,Cabo Verde,,Verda Kabo,Cabo Verde,,,,,,dexa,"Portugalsa (Cabo Verde), Kabuverdisa (Kabu Verdi)",,,,
kacaku,root,b.oj,,TRUE,"smuggling, trafficking, contraband; smuggle, traffic",,kontrabando; kontrabandi,contrabando; contrabandear,,,,,,ekonomi,"Turkisa (kaçakçılık, kaçak), Parsisa (قاچاق “kacak”)",,,,
kacupa,root,b,,TRUE,"turtle, _Testudines_",,testudo,"tortuga, testudo, galápago, _Testudines_",,,,,,"hewan, retilyen","Hindi (कछुआ “kacua”), Telugusa (కచ్ఛపము “kacapamu”)",,,,
kadam,root,b.nenoj,,TRUE,"step; (take a) step, take steps",,paŝo; paŝi,paso; dar un paso,,,,,,,"Arabisa (قدم “qadam” - peda), Hindi (कदम “kadam”), Turkisa (adim, kademe), Parsisa (قدم “kadam”)",,,,
kadiba,root,b.nenoj,,TRUE,"lie; lie, tell lies",,mensogo; mensogi,"mentira, choba, bola; mentir",,,,,,,"Arabisa (كَذِب “kadib”, كَذَبَ “kadaba”)",,,,
kadibayen,derived,b,,FALSE,liar,,mensoganto,mentiroso,,,,,,,kadiba + -yen,,,,
kadmyum,root,b,,TRUE,"cadmium, Cd",,kadmio,"cadmio, Cd",,,,,,kimikali monlari,"Englisa (cadmium), Espanisa (cadmio), Arabisa (كَادْمِيُوم “kadmiyum”), Fransesa (cadmium), Rusisa (кадмий “kádmyiy”), Indonesisa (kadmium), Doycisa (Kadmium), Niponsa (カドミウム “kadomiumu”), Telugusa (కాడ్మియం “kadmiyam”), Turkisa (kadmiyum), Hangusa (카드뮴 “kadumyum”), Vyetnamsa (cadimi), Parsisa (کادمیوم “kadmiyom”), Swahilisa (cadimi), Pilipinasa (kadmiyo)",,,,
kafare,root,b.oj,,FALSE,"atonement, redemption, expiation; atone, redeem, expiate",,"elaĉeto; elaĉeti, redempti, repaciĝi, repacigi","redención, expiación; redimir, expiar",,,,,,,"Arabisa (كفارة “kaffara”), Turkisa (kefaret), Parsisa (کفاره “kaffâre”), Swahilisa (kafara)",,,,
kafas,root,b,,TRUE,cage,,kaĝo,jaula,,,,,,,"Arabisa (قفص “kafas”), Parsisa (قفس “kafas”), Turkisa (kafes)",,,,
kafe,root,b,,TRUE,coffee,,kafo,café (_bebida_),,Kaffee,,,,gluxey,"Englisa (coffee, caffeine), Espanisa (café), Fransesa (café), Rusisa (кофе “kófye”), Doycisa (Kaffee), Portugalsa (café), Italisa (caffè), Indonesisa (kopi, kafein), Pilipinasa (kape), Putunhwa (咖啡 “kafey”), Hindi (कॉफ़ी “kofi”), Arabisa (قَهْوَة‎ “qahwa”), Niponsa (コーヒー “kohi”, カフェイン “kafein”), Telugusa (కాఫీ “kaphi”), Tamilsa (காப்பி “kapi”), Turkisa (kahve), Vyetnamsa (cà phê), Hangusa (커피 “keopi”, 카페인 “kapein”), Parsisa (قهوه “qahve”), Swahilisa (kahawa, kafeini)",,,,
kafedom,derived,b,,FALSE,"café, coffeehouse, coffee shop",,kafejo,"café (_establecimiento_), cafetería",,,,,,,kafe + -dom,,,,
kafeina,derived,b,,FALSE,caffeine,,kafeino,cafeína,,,,,,dava,kafe + -ina,,,,
kafetora,derived,b,,FALSE,"coffee machine, coffee maker",,kafaparato,cafetera,,,,,,,kafe + -tora,,,,
kafur,root,b,,FALSE,camphor,,kamforo,(al)canfor(a),,,,,,"materyal, hoxinlyo","Englisa (camphor), Espanisa (alcanfor), Fransesa (camphre), Rusisa (камфора “kamfora”), Doycisa (Kampfer), Indonesisa (kapur), Pilipinasa (alkampor), Hindi (कपूर “kapur”), Telugusa (కర్పూరము “karpuramu”), Arabisa (كَافُور “kafur”), Swahilisa (kafuri), Parsisa (کافور “kâfur”), Turkisa (kâfur), Niponsa (カンフル “kanfuru”)",,,,
kahabu,root,b,,FALSE,prostitute,"prostitute, hooker","amoristo, prostituito","prostituto; prostituir, prostituirse",,,,,,insan,"Arabisa (قَحْبَة “kahba”), Swahilisa (kahaba), Parsisa (قحبه “qahbe”), Turkisa (kahbe). Am kompara: rahibu.",,,,
kahruba,root,b,,TRUE,amber ,,sukceno,ámbar,kompara: amber,,,,,materyal,"Hindi (कहरुवा “kaharuva”), Arabisa (كَهْرَمَان “kahraman”), Turkisa (kehribar), Parsisa (کهربا “kahroba”), Swahilisa (kaharabu)",,,,
kaka,root,b.oj,,TRUE,"poop, crap (_non-vulgar_); poop, crap",,merdo; merdi,"caca, popó; cagar, hacer popó (_no obsceno_) ",,,feka,,,,"Arabisa (كَاكَا “kākā”), Fransesa (caca), Doycisa (Kacke), Parsisa (ککه “kaka”), Rusisa (кака “káka”), Espanisa (caca), Turkisa (kaka). Am oko feka.",,,,
kakao,root,b,,TRUE,cocoa,,kakao,"cacao, _Theobroma cacao_",,,,,,yamxey,"Englisa (cacao, cocoa), Espanisa (cacao), Fransesa (cacao), Vyetnamsa (cacao, ca cao), Rusisa (какао “kakáo”), Doycisa (Kakao), Indonesisa (kakao), Turkisa (kakao), Swahilisa (kakao, kakau), Pilipinasa (kakaw), Putunhwa (可可豆 “kekedow”), Hindi (कोको “koko”), Arabisa (كَاكَاو “kakaw”), Niponsa (カカオ “kakao”), Telugusa (కోకో “koko”), Hangusa (카카오 “kakao”), Parsisa (کاکائو “kakao”)",,,,
kakapo,root,b,,FALSE,"kakapo, _Strigops_",,kakapo,"kakapo, kákapu, _Strigops_",,,,,,"hewan, piu","Englisa (kakapo), Espanisa (kakapo), Fransesa (kakapo), Rusisa (какапо “kakapó”), Doycisa (Kakapo), Indonesisa (kakapo), Pilipinasa (kakapo), Hindi (काकापो “kakapo”), Arabisa (كَاكَابُوْ “kakabu”), Niponsa (カカポ “kakapo”), Tamilsa (காக்காப்போ “kakapo”), Turkisa (kakapo), Vyetnamsa (kakapo), Hangusa (카카포 “kakapo”), Parsisa (کاکاپو “kakapo”)",,,,
kaki,root,b,,TRUE,persimmon,,persimono,"caqui, _Diospyros_",,,,,,"fruta, yamxey","Espanisa (caqui), Fransesa (kaki), Doycisa (Kaki), Portugalsa (caqui), Italisa (cachi), Indonesisa (kaki), Pilipinasa (kaki), Arabisa (كاكي “kaki”), Niponsa (柿 “kaki”), Swahilisa (mjoho kaki)",,,,
kakoku,root,b,,FALSE,"cuckoo (bird), _Cuculiformes_",,kukolo,"cuco, cuclillo, _Cuculiformes_",,,,,,"hewan, piu","Englisa (cuckoo), Espanisa (cuco), Fransesa (coucou), Rusisa (кукушка “kukuxka”), Doycisa (Kuckuck), Indonesisa (kangkok), Pilipinasa (kakok, kuku), Hindi (कोकिला “kokila”), Telugusa (కోకిల “kokila”), Swahilisa (kekeo), Parsisa (کوکو “kuku”), Turkisa (guguk), Niponsa (郭公 “kakko”), Vyetnamsa (họ cu cu)",,,,
kaku,root,b.oj,,TRUE,"vomit, puke, regurgitation; vomit, puke, regurgitate",,"vomo, vomaĵo; vomi",vómito; vomitar,,,,,,,"Telugusa (కక్కు “kakku”), Niponsa (吐く “haku”), Arabisa (تَقَيَّأَ “taqayyaʾa”), Englisa (gag)",,,,
kakutus,root,b,,TRUE,cactus,,kakto,"cactus, cacto, _Cactaceae_",,,,,,planta,"Englisa (cactus), Fransesa (cactus), Espanisa (cacto), Rusisa (кактус “káktus”), Doycisa (Kaktus), Indonesisa (kaktus), Pilipinasa (kakto), Hindi (कैक्टस “kektas”), Telugusa (కాక్టేసి “kaktesi”), Turkisa (kaktüs), Parsisa (کاکتوس “kaktus”), Swahilisa (dungusi-kakati)",,,,
kal,root,t,,TRUE,empty,,malplena; malplene,vacío,,,,pul,,,"Hindi (खाली “khali”), Telugusa (ఖాళీ “khali”), Karnatakasa (ಖಾಲಿ “khāli”), Parsisa (خالی “khali”), Arabisa (خَالٍ “ḵālin”)",,,,
kalaci,root,b,,FALSE,magpie,,pigo,"urraca, _Pica_, _Urocissa_, _Cissa_, rabilargo, _Cyanopica_",,,,,,"hewan, piu","Hangusa (까치 “kaci”), Parsisa (کلاچه “kalâče”)",,,,
Kalali,proper word,su n,,FALSE,Greenland,,"Gronlando, Grenlando, Groenlando",Groenlandia,,,,,,,"Kalalisa (Kalaallit Nunaat, kalaallisut)",,,,
kalamar,root,b,,TRUE,"squid, _Decapodiformes_",,kalamaro,"calamar, _Decapodiformes_ (_excepto Sepiidae_)",,,,,,hewan,"Englisa (calamari), Espanisa (calamar), Fransesa (calmar), Rusisa (кальмар “kalymár”), Doycisa (Kalmar), Turkisa (kalamar), Pilipinasa (kalamares), Niponsa (カラマリ “karamari”)",,,,
kalamu,root,b,,TRUE,pen,,"plumo (skribilo), kalamo","pluma (_de escribir_), bolígrafo, lapicero",,,,,,tul,"Hindi (कलम “kalam”), Parsisa (قلم “kalam”), Arabisa (قلم “kalam”), Turkisa (kalem), Swahilisa (kalamu)",,,,
kalcita,root,b,,TRUE,calcite,,kalcito,calcita,,,,,,,"Englisa (calcite), Espanisa (calcita), Fransesa (calcite), Rusisa (кальцит “kalytsít”), Doycisa (Kalzit), Indonesisa (kalsit), Pilipinasa (kalsit), Hindi (कैल्साइट “kelsayt”), Arabisa (كالسيت “kalsit”), Karnatakasa (ಕ್ಯಾಲ್ಸೈಟ್ “kyalsayt”), Turkisa (kalsit), Vyetnamsa (can-xít), Parsisa (کلسیت “kalsit')",,,,
kalcyum,root,b,,TRUE,"calcium, Ca",,kalcio,"calcio, Ca",,,,,,kimikali monlari,"Englisa (calcium), Espanisa (calcio), Arabisa (كَلْسِيُوم “kalsiyum”), Fransesa (calcium), Rusisa (кальций “kálytsiy”), Indonesisa (kalsium), Doycisa (Kalzium, Calcium), Niponsa (カルシウム “karuxiumu”), Telugusa (కాల్షియం “kalxiyam”), Turkisa (kalsiyum), Hangusa (칼슘 “kalxyum”), Vyetnamsa (canxi), Parsisa (کلسیم “kalsiom”), Swahilisa (kalisi), Pilipinasa (kalsyo, kalsyumi)",,,,
kalebu,root,b.oj,,FALSE,mold (_cast_); mold,,muldilo; muldi,molde; moldear,,,,,,,"Arabisa (قَالَب “qalab”), Swahilisa (kalibu), Parsisa (قالب “qâleb”), Turkisa (kalıp)",,,,
kalendar,root,b,,TRUE,calendar,,kalendaro,calendario,,,,,,,"Englisa (calendar), Fransesa (calendrier), Doycisa (kalender), Rusisa (календарь “kalyendáry”), Espanisa (calendario), Indonesisa (kalender), Pilipinasa (kalendaryo), Niponsa (karendā), Hindi (kailendar), Telugusa (kyāleṇḍar), Swahilisa (kalenda), Parsisa (kalenda)",,,,
kalgi,derived,b,,FALSE,emptying; empty,,malplenigo; malplenigi,vaciado; vaciar,,,,pulgi,,,kal + -gi,,,,
kalibra,root,b.oj,,FALSE,calibration; calibrate,,kalibro; kalibri,calibración; calibrar,,,,,,,"Englisa (calibration, calibrate), Espanisa (calibración, calibrar), Fransesa (calibrage, calibrer), Rusisa (калибрование “kalibrovaniye”, калибровать “kalibrovat”), Doycisa (Klibrierung, kalibrieren), Indonesisa (kalibrasi), Pilipinasa (calibration), Hindi (कैलिब्रेशन “kalibrexan”), Parsisa (کالیبره “kâlibre”), Turkisa (kalibrasyon, kalibre), Niponsa (リブレーション “kyariburēshon”)",,,,
kalifornyum,root,b,,TRUE,"californium, Cf",,"kaliforniumo, kalifornio","californio (_elemento_), Cf",,,,,,kimikali monlari,"Englisa (californium), Hindi (कैलीफोर्नियम “keliforniyam”), Espanisa (californio), Arabisa (كَالِيفُورْنِيُوم “kaliforniyum”), Fransesa (californium), Rusisa (калифорний “kalyifórnyiy”), Indonesisa (kalifornium), Doycisa (Californium), Niponsa (カリホルニウム “karihoruniumu”), Telugusa (కాలిఫోర్నియం “kaliforniyam”), Turkisa (kaliforniyum), Hangusa (캘리포늄 “keliponyum”), Vyetnamsa (califoni), Parsisa (کالیفرنیم “kaliforniyom”), Swahilisa (kaliforni), Pilipinasa (kalipornyo)",,,,
kalkulus,root,b,,TRUE,calculus,,infinitezima / senfinecona kalkulo,cálculo (infinitesimal),,,,,,,"Englisa (calculus), Pilipinasa (calculus), Espanisa (cálculo), Fransesa (calcul), Doycisa (Kalkül), Indonesisa (kalkulus), Turkisa (kalkülüs), Swahilisa (kalkulasi)",,,,
kalori,root,b,,TRUE,calorie,,kalorio,"caloría (_unidad de energía_), cal",,,,,,meterya,"Englisa (calorie), Fransesa (calorie), Espanisa (caloría), Rusisa (калория “kalóryiya”), Doycisa (Kalorie), Indonesisa (kalori), Pilipinasa (kaloriya), Swahilisa (kalori), Putunhwa (卡路里 “kaluli”), Hindi (कैलोरी “kelori”), Arabisa (كَالُورِي “kaluri”), Niponsa (カロリー “karori”), Telugusa (కెలోరి “kelori”), Turkisa (kalori), Hangusa (칼로리 “kalori”), Vyetnamsa (calo), Parsisa (کالری “kalori”)",,,,
kalya,derived,b,,FALSE,emptiness,,malpleneco,vacío,,,,pulya,,,kal + -ya,,,,
kam,root,l,,TRUE,"yes/no question particle, or, or whether",,"ĉu, ĉu (ĉu ... _ĉu_ ...)","si (_cuando indica duda o elección_), acaso (_partícula de pregunta de sí o no_), no (_interrogativo_)",,,,,,,"Niponsa (か “ka”), Hindi (क्या “kya”), Swahilisa (kama)",,,,
kama,root,m,,TRUE,whether,,ĉu (_ĉu_ ... ĉu ...),"si, ya sea",,,,,,,Am oko kam.,,,,
